qHardWords,qLength,hasMedia,qDaleChall,Value,Round,Show,aLength
5,17,0,9.12,200,0,5031,1
4,15,0,8.59,600,0,4459,2
4,5,0,16.52,800,0,6231,1
9,20,0,11.73,800,0,5768,2
1,3,0,9.05,400,1,5677,1
5,23,0,8.21,400,0,5979,2
7,16,0,11.34,1000,0,5422,2
4,16,0,8.59,200,0,5494,3
6,12,0,12.13,1200,1,6204,3
8,17,0,11.91,1200,1,4259,1
5,15,0,9.64,1600,1,5959,1
6,15,0,10.7,400,1,6269,1
2,13,0,7.05,1600,1,5544,1
8,16,0,12.8,1000,0,5559,2
3,10,1,9.95,1000,0,5192,2
3,10,0,8.87,800,1,4150,1
3,23,0,6.34,400,1,5810,1
8,20,0,10.94,200,0,5503,1
3,15,0,7.93,400,0,4313,4
6,19,0,9.09,600,0,5041,1
4,12,0,9.5,1600,1,4569,2
5,15,0,9.97,200,0,4799,3
5,16,0,9.36,800,1,4105,1
6,16,0,10.7,1200,1,5223,2
2,6,0,9.2,1200,1,5286,1
5,10,0,12.03,400,1,6080,1
5,10,0,12.86,1200,1,5413,4
7,22,0,9.75,400,1,5654,1
6,21,0,9.19,600,0,6107,2
6,17,1,10.7,400,0,5282,2
8,13,0,13.68,800,0,5576,2
4,16,0,8.38,1200,1,4804,3
6,32,1,7.81,1200,1,4539,3
8,19,0,11.23,1600,1,5572,2
3,9,0,9.35,400,0,5128,1
3,11,0,8.49,400,1,5539,2
7,19,0,10.4,600,0,5004,1
5,11,0,11.36,1600,1,4461,1
8,19,0,11.55,200,0,4167,1
2,23,0,6.15,1200,1,5113,3
3,9,0,9.35,200,0,4990,1
5,14,0,9.97,1600,1,4578,1
4,10,0,10.45,800,0,4824,1
5,13,0,10.35,800,0,4841,6
6,21,0,9.37,1600,1,5566,3
6,15,0,10.7,400,1,5182,1
3,21,0,6.93,1000,0,4292,2
8,22,0,10.17,200,0,5743,2
3,7,0,10.75,400,0,5355,1
5,14,0,9.97,200,0,5473,1
7,9,0,17.85,400,1,5696,4
4,21,0,7.79,800,0,4504,1
6,20,0,8.87,800,1,5912,2
3,16,0,7.39,1600,1,5757,1
4,7,0,14.46,1600,1,4149,1
4,17,0,8.38,800,0,4890,3
6,18,0,9.79,400,1,5242,1
8,16,0,12.33,200,0,6121,3
4,14,0,9.14,200,0,5236,1
4,15,0,8.59,2000,1,4767,1
2,8,0,7.98,1200,1,5138,5
7,13,0,12.78,1600,1,4269,1
6,13,0,11.57,200,0,6032,2
9,13,0,16.07,600,0,5809,2
7,16,0,11.75,200,0,4650,3
7,17,0,11.34,400,1,5618,3
14,49,1,9.75,2000,1,5970,1
8,16,0,12.33,400,0,5184,1
6,22,0,8.67,1000,0,5075,1
6,16,0,10.35,1600,1,4938,1
3,24,0,6.24,400,0,5340,4
4,13,0,9.5,400,0,6021,3
4,23,0,6.95,200,0,4310,1
5,16,0,9.36,800,1,4258,2
2,2,0,19.53,2000,1,6085,4
3,14,0,7.93,800,1,6059,1
5,19,0,8.92,200,0,4708,1
2,3,0,14.31,800,0,4565,3
6,20,0,9.37,400,1,6173,3
10,33,1,9.64,600,0,5252,2
7,18,0,10.22,400,1,5504,1
0,17,0,0.84,800,0,5561,1
3,9,0,9.35,400,1,5042,2
7,15,0,11.75,400,0,5561,2
11,43,1,8.89,1600,1,5925,1
6,15,0,10.7,800,1,5338,1
6,18,0,9.35,400,0,4740,1
4,8,0,11.93,800,0,5851,2
9,16,0,13.31,800,1,5446,1
0,3,0,0.15,800,0,6042,1
6,15,0,10.7,1000,0,5196,1
4,16,0,8.84,1200,1,4797,2
5,14,0,9.97,600,0,4475,3
4,17,0,8.19,800,1,5509,2
4,11,0,9.92,1600,1,5892,2
7,14,0,12.23,1200,1,6197,1
6,20,0,9.37,2000,1,6266,1
6,18,0,9.79,600,0,4457,1
6,13,1,12.79,1200,1,5328,2
6,12,0,12.13,1000,0,5102,2
5,25,0,8.03,1000,0,5902,1
4,5,0,16.52,800,0,5779,3
4,22,0,7.6,800,1,6253,1
2,3,0,14.31,1200,1,4625,2
6,16,0,10.35,2000,1,5103,4
3,12,1,8.87,2000,1,5882,3
3,11,0,8.49,800,1,5788,3
5,16,0,9.36,200,0,5506,2
6,17,0,10.35,600,0,5830,1
5,17,1,9.64,800,1,5040,2
6,20,0,9.37,400,0,5919,3
6,12,0,12.13,200,0,5263,1
4,7,0,13.01,1000,0,5019,1
2,8,0,7.98,800,1,6040,2
7,15,0,11.75,800,1,4767,1
6,15,1,11.57,1600,1,4685,2
5,16,0,9.36,1200,1,4736,1
0,14,0,0.69,800,0,4958,4
5,17,0,8.7,600,0,6220,1
8,12,0,15.67,600,0,6091,2
1,9,0,6.01,1600,1,5102,2
6,15,0,11.1,1000,0,4229,1
7,18,0,10.98,800,1,6275,2
9,18,0,12.84,800,0,4208,2
9,31,1,9.41,1200,1,4811,1
5,12,0,10.81,2000,1,5108,3
8,20,0,11.23,1200,1,6131,2
3,12,0,8.18,1600,1,5562,1
3,10,0,8.87,600,0,5836,1
3,20,1,7.27,1600,1,4553,1
5,14,0,9.97,600,0,5960,1
7,16,0,11.34,1000,0,4565,3
1,7,0,6.24,400,0,4173,1
10,30,1,10.81,2000,1,6286,2
7,19,1,10.98,1000,0,6228,6
4,17,0,8.19,800,0,4181,2
8,18,0,11.55,1200,1,6152,1
3,8,0,9.95,1600,1,4844,1
3,9,0,9.95,1600,1,5428,2
6,17,0,10.75,400,1,5539,1
7,17,0,10.98,1000,0,5842,1
7,14,0,12.23,1200,1,5052,1
4,11,0,9.92,1600,1,6064,2
4,19,0,7.9,800,0,5928,1
8,15,0,12.8,200,0,6208,2
6,19,0,9.57,800,0,4619,2
5,23,0,7.77,600,0,5361,1
5,16,0,9.36,1200,1,5341,5
6,15,0,11.1,1000,0,5008,1
7,16,0,11.34,2000,1,4398,2
3,8,0,9.95,1000,0,6251,2
5,17,0,9.12,600,0,5342,3
7,16,0,11.75,800,0,4659,2
7,17,0,10.98,1200,1,4136,2
1,11,0,5.71,800,1,5234,2
3,28,0,5.89,200,0,5930,2
3,3,0,19.58,1600,1,5704,2
2,18,0,6.28,1000,0,6161,2
5,13,0,10.35,800,1,5529,2
4,13,0,9.14,2000,1,4893,3
6,17,0,10.35,800,1,4673,1
5,19,0,9.12,400,0,4725,3
7,21,0,9.42,600,0,5207,2
6,17,0,10.05,800,1,5049,2
7,15,0,11.75,1200,1,5255,1
1,12,1,5.71,1600,1,4806,1
3,12,0,8.18,400,1,4898,2
5,22,0,7.77,600,0,6133,1
2,15,0,6.86,400,0,5376,2
8,22,0,10.69,400,1,5522,1
5,18,0,8.92,600,0,5466,1
2,7,0,8.5,800,1,5682,1
5,8,0,13.9,400,0,5307,2
8,17,0,11.91,600,0,4734,1
4,17,0,8.19,1200,1,4578,2
8,15,0,13.35,200,0,6295,1
7,17,0,11.34,1000,0,5553,2
6,19,0,9.09,600,0,4815,2
2,5,0,10.2,1600,1,6062,1
5,16,0,9.36,400,1,5143,1
3,9,0,9.35,400,1,4505,3
1,6,0,6.57,1000,0,5365,2
4,21,0,7.69,1200,1,5497,2
1,4,0,7.78,1000,0,5685,2
9,19,0,12.06,400,1,4234,2
3,12,0,8.18,800,1,4530,1
8,18,0,11.55,800,0,5727,2
2,15,0,6.49,800,1,6012,2
5,16,0,9.64,400,0,4951,2
3,9,0,9.35,1600,1,4555,1
1,6,1,7.04,800,0,4552,2
4,10,0,10.45,400,1,5921,3
13,43,1,9.76,400,1,5182,1
8,15,0,13.35,1000,0,4210,2
6,16,0,10.7,1600,1,4842,1
10,33,1,9.64,2000,1,5528,1
6,18,0,9.79,800,0,5762,2
2,4,0,11.73,800,0,4363,1
6,18,0,9.79,200,0,5566,2
5,13,0,10.35,600,0,5898,1
5,21,0,8.58,800,0,4042,4
6,11,0,12.79,1200,1,4492,1
6,11,0,12.79,200,0,5237,1
8,17,0,12.33,1200,1,4600,4
4,13,0,9.14,400,1,4179,2
5,12,0,10.81,400,0,4955,1
3,9,0,9.35,200,0,4735,2
3,4,0,15.68,800,1,5841,2
1,2,0,11.63,200,0,6195,1
7,14,0,12.23,600,0,5117,2
13,47,1,9.48,1000,0,5423,5
2,5,0,11.73,800,0,5568,1
0,3,0,0.15,200,0,5122,1
4,9,1,13.01,800,1,5006,2
8,18,0,11.55,1200,1,5915,2
5,12,0,10.81,1200,1,4777,2
2,11,0,7.05,2000,1,5519,1
2,6,0,9.2,400,0,6221,2
2,20,0,6.24,800,1,4489,2
5,18,0,8.92,600,0,5937,5
5,17,0,9.36,2000,1,5569,3
3,3,0,19.58,1200,1,5934,1
5,21,0,8.58,1600,1,4238,2
7,14,0,12.78,1600,1,4861,1
2,11,1,7.98,400,0,4885,2
4,19,0,7.43,400,1,5308,2
4,18,1,8.38,1200,1,4685,2
8,20,1,11.55,400,1,5889,2
6,10,0,13.61,1600,1,4825,2
7,16,0,11.34,800,0,6189,2
9,15,0,13.48,1600,1,5205,1
6,22,0,8.49,600,0,4752,2
5,19,0,8.92,1000,0,4610,2
7,17,0,11.34,200,0,4688,2
5,14,0,9.97,800,0,4629,1
3,12,0,8.18,800,1,6271,1
6,23,0,9.03,1000,0,6210,4
5,13,0,10.35,800,0,4526,1
6,13,0,11.57,2000,1,5614,2
8,16,0,11.93,200,0,5921,2
5,13,0,10.35,1000,0,5439,2
0,3,0,0.15,600,0,6140,1
3,5,0,13.36,400,1,5611,2
5,10,0,12.03,1600,1,6140,1
1,9,0,5.84,1000,0,5029,2
3,7,0,10.75,1000,0,4657,3
4,20,0,7.79,2000,1,5855,3
2,2,0,19.53,1000,0,5920,2
0,8,0,0.4,400,1,5873,2
7,15,0,11.75,200,0,4237,1
7,20,0,10.4,1000,0,4812,4
0,1,0,0.05,2000,1,6102,1
5,13,0,10.35,400,1,5682,6
8,19,0,11.55,800,1,5047,2
6,16,0,10.7,1000,0,5096,2
5,16,0,9.36,2000,1,5198,1
5,20,0,8.58,200,0,5639,2
7,14,0,12.23,200,0,4821,2
2,6,1,10.2,400,0,4884,2
3,6,0,11.83,600,0,4563,2
4,16,0,8.38,200,0,6097,2
2,14,0,6.71,200,0,4673,1
4,16,0,8.38,1200,1,4239,2
2,5,0,10.2,400,1,4762,1
7,16,0,11.34,600,0,6145,2
7,20,0,10.4,2000,1,5316,2
10,20,0,12.89,200,0,4196,2
6,16,1,11.1,1200,1,5020,2
6,25,0,8.33,800,0,4592,2
3,9,0,9.35,600,0,4182,1
4,13,0,9.14,400,0,4467,3
5,14,0,9.97,800,0,5193,2
3,18,1,7.39,400,1,6205,2
5,20,0,8.58,400,1,5459,2
5,16,0,9.64,2000,1,4551,2
8,17,0,11.91,800,0,5581,3
1,3,0,9.05,1200,1,5540,2
3,17,0,7.27,800,0,4977,4
4,15,0,8.84,600,0,4731,1
3,9,0,9.35,600,0,5925,1
7,20,0,10.16,200,0,5251,1
7,18,0,10.67,800,0,4228,1
6,22,0,9.03,800,0,5045,2
2,2,0,19.53,400,0,6090,1
3,19,0,6.6,400,1,4182,2
6,21,0,9.37,800,0,4259,2
4,12,0,9.5,1000,0,4699,2
5,15,0,9.97,400,1,5271,1
1,11,0,5.62,400,0,5393,5
6,15,0,11.1,800,1,5253,1
2,4,0,11.73,800,0,4365,1
3,10,0,8.62,2000,1,4996,2
8,17,0,11.49,400,0,5794,2
7,19,0,9.93,600,0,5899,1
4,13,0,9.14,800,1,6067,1
8,18,0,11.55,400,0,4518,2
5,22,0,8.44,400,1,4255,2
1,12,0,5.55,600,0,4509,2
4,20,0,7.9,1000,0,4318,4
4,19,0,7.9,600,0,5513,5
4,9,0,11.1,800,0,5958,1
5,8,0,13.9,800,1,4537,1
0,3,1,0.05,1600,1,5240,2
3,9,0,9.35,1000,0,5899,1
5,15,0,9.27,1000,0,5185,1
4,15,0,8.84,200,0,4761,1
7,18,0,10.67,1200,1,5875,2
7,18,0,10.98,1200,1,5070,1
8,32,1,8.84,600,0,5047,1
4,8,0,13.01,200,0,6139,1
5,18,0,8.92,1000,0,5003,2
8,17,0,11.91,400,0,6292,1
5,24,0,8.12,800,1,5416,2
6,19,0,9.57,200,0,4953,1
2,12,0,6.57,400,1,6175,1
6,14,0,11.1,400,1,4359,1
4,18,1,8.38,400,1,5798,2
6,20,0,8.87,200,0,4928,2
7,17,0,10.98,800,1,5271,1
6,18,0,9.79,1600,1,4143,2
6,18,0,9.79,2000,1,5949,1
2,5,0,11.73,1200,1,5639,2
6,19,0,9.57,800,1,5823,4
3,21,0,6.5,400,1,6098,1
9,19,0,12.42,400,0,6148,1
1,1,0,19.48,800,1,6157,1
8,18,0,10.95,1000,0,5955,2
5,21,0,8.44,200,0,5062,2
5,21,0,7.92,600,0,5789,1
2,2,0,19.53,1000,0,5992,1
3,7,0,11.83,1600,1,5626,2
5,11,0,11.36,400,0,5126,1
3,5,0,13.36,800,0,4487,1
6,13,0,11.57,1200,1,4704,3
6,18,0,10.05,1000,0,4527,2
2,3,0,19.53,2000,1,5052,2
6,15,0,10.7,400,0,4722,3
5,11,0,11.36,600,0,4608,2
2,10,0,7.04,400,1,4922,2
1,1,0,19.48,2000,1,6101,1
4,17,0,8.19,600,0,4467,3
2,10,0,7.29,200,0,5574,2
4,18,0,8.04,600,0,5899,3
0,5,0,0.2,1200,1,5642,1
9,15,0,14.48,600,0,5542,2
4,18,0,8.04,400,0,5221,3
6,15,0,10.7,400,0,4177,2
6,28,0,8.18,400,0,5715,3
4,15,0,8.59,600,0,4196,2
8,19,0,11.23,800,1,4461,2
5,23,0,8.32,800,1,5140,2
9,20,0,11.73,2000,1,4501,1
6,15,0,10.7,1200,1,6158,3
2,4,0,14.31,800,1,4317,2
5,16,0,9.36,400,1,4140,1
3,14,0,7.37,800,1,5916,1
7,20,0,10.4,600,0,5995,1
2,12,1,7.29,800,0,4672,2
8,15,0,12.8,800,1,4759,2
5,21,0,8.73,400,1,5285,1
6,12,0,11.83,800,0,5092,2
5,18,0,9.12,200,0,4946,1
0,6,0,0.3,2000,1,4787,3
7,17,0,10.98,1200,1,6044,1
4,21,0,7.69,1200,1,4332,1
5,19,0,8.47,1200,1,5218,2
5,21,0,8.08,1600,1,4662,1
4,16,0,8.38,200,0,4938,2
7,17,0,10.98,200,0,6146,2
6,17,0,10.05,600,0,5894,3
3,20,0,6.5,1200,1,6298,1
6,13,0,12.13,1000,0,4369,1
1,11,0,5.62,800,0,4988,4
9,36,1,8.66,800,0,6232,3
6,14,0,11.57,1200,1,4360,1
6,13,0,11.57,1600,1,4526,3
1,12,0,5.55,600,0,4522,3
4,14,0,8.84,200,0,5928,1
7,14,0,12.23,800,1,5614,1
1,5,0,7.04,1000,0,4617,1
4,10,0,10.45,800,0,5811,1
5,20,0,8.58,1200,1,4222,2
6,14,0,11.1,1600,1,5060,1
4,8,0,11.93,1200,1,5763,2
6,14,0,11.1,800,1,6221,3
8,18,0,11.55,800,1,4738,1
5,12,0,10.81,200,0,5018,2
5,17,0,9.12,800,1,4605,1
4,16,0,8.38,2000,1,4674,4
5,16,0,9.36,800,1,5119,2
6,18,0,9.79,200,0,4460,4
2,2,0,19.53,2000,1,5484,2
1,2,0,11.63,1200,1,5645,4
5,11,0,12.03,800,0,4892,2
8,19,0,10.76,1600,1,4324,1
2,8,0,7.98,200,0,5903,2
6,20,0,9.37,1000,0,5556,1
6,19,0,9.79,400,0,4672,3
3,7,0,10.75,2000,1,5181,1
3,12,0,7.88,2000,1,4532,2
4,19,0,8.04,600,0,6244,3
7,18,1,11.34,800,0,6148,2
6,16,0,10.7,800,0,5083,3
1,14,0,5.46,400,1,4201,2
8,22,0,10.17,1000,0,4900,2
4,10,0,10.45,1600,1,5519,1
6,12,0,12.13,200,0,4787,3
2,15,0,6.49,800,1,5691,4
7,9,0,16.36,800,1,5840,1
2,15,0,6.49,200,0,4198,2
5,16,0,9.36,1600,1,5303,2
3,12,0,8.18,1000,0,5677,1
8,18,0,11.55,400,1,5560,2
6,15,0,10.7,400,1,6221,2
6,17,0,10.05,2000,1,6245,2
4,17,0,8.19,1200,1,5422,2
8,16,0,12.33,800,0,4169,1
6,17,0,10.05,800,0,6230,2
4,13,0,9.14,800,1,5033,3
6,22,0,9.03,400,1,5758,1
5,15,0,9.64,800,0,4984,2
7,19,0,9.93,1200,1,4713,1
6,26,1,8.33,800,1,5380,3
2,14,0,6.59,400,1,5806,2
3,22,1,6.93,2000,1,5075,2
4,14,0,8.84,1000,0,4305,1
1,1,0,19.48,400,1,5607,1
7,19,0,10.67,1000,0,5276,2
7,18,0,10.67,1200,1,4463,1
1,3,0,9.05,1000,0,5411,1
2,11,0,7.05,400,0,6294,2
7,15,0,11.75,400,0,4591,1
6,21,0,9.37,1000,0,5641,3
8,21,0,10.94,1600,1,4247,2
6,18,0,9.79,200,0,5073,1
7,18,0,10.67,1600,1,4180,1
6,25,1,8.33,2000,1,5160,2
5,17,0,9.12,600,0,4592,2
4,13,0,9.14,800,1,5659,1
7,19,0,10.4,2000,1,5837,1
2,12,0,6.86,200,0,4653,2
11,15,0,15.96,800,1,5231,1
1,3,0,9.05,800,0,5147,4
6,16,0,10.35,400,0,5088,2
3,12,0,8.18,600,0,4495,1
3,9,0,9.95,200,0,5527,3
2,14,0,6.59,1200,1,4523,2
6,14,0,11.1,1200,1,6201,1
10,20,0,12.52,800,0,6048,5
10,20,0,12.03,800,0,5896,2
8,22,0,9.92,200,0,6162,2
4,9,0,11.1,400,0,4803,2
6,15,0,10.7,400,1,4765,2
6,18,0,9.79,2000,1,5562,2
9,16,0,13.31,600,0,4600,1
7,18,0,10.98,1000,0,6036,4
4,10,0,10.45,200,0,4616,1
3,5,0,13.36,1000,0,5562,1
0,5,0,0.25,1000,0,5295,1
5,15,0,9.64,400,0,4659,2
5,11,0,11.36,600,0,4698,2
5,13,0,10.35,200,0,5819,3
6,15,0,11.1,400,0,5287,1
9,16,0,13.31,1000,0,4888,2
8,19,0,11.35,400,0,4956,2
2,9,0,7.59,2000,1,5430,2
2,2,0,19.53,400,1,6106,1
5,16,0,9.36,600,0,4201,1
9,20,0,12.06,1000,0,5458,2
5,18,0,8.92,400,1,4986,2
5,11,0,12.03,1000,0,4640,2
6,20,0,9.37,200,0,5803,3
6,18,0,10.05,400,0,6199,1
1,4,0,7.78,200,0,5898,2
4,19,0,7.9,1600,1,5499,4
0,6,1,0.25,1000,0,4914,2
3,13,0,7.93,1000,0,4236,1
0,2,0,0.1,2000,1,4601,1
6,13,0,11.57,800,0,6077,2
1,6,0,6.57,400,1,6161,2
3,3,0,19.58,1200,1,4321,1
5,18,0,8.92,400,1,4999,1
6,15,0,10.7,1600,1,5937,2
4,20,0,7.79,600,0,5362,1
5,13,0,10.35,200,0,4210,2
2,3,0,19.53,200,0,6068,1
4,12,0,9.2,1600,1,4179,2
5,12,0,10.81,800,0,5378,1
4,13,0,9.14,800,1,5212,1
6,20,0,9.57,600,0,4454,1
8,19,0,11.23,1200,1,5557,3
4,10,0,10.45,1200,1,5858,1
5,17,0,9.12,1600,1,6215,1
4,8,0,11.93,800,0,4661,2
3,16,0,7.04,800,1,6123,3
8,17,0,12.33,1200,1,6286,2
6,15,0,10.7,1200,1,5294,1
5,14,0,9.97,200,0,5631,2
8,18,0,11.1,400,1,4983,2
4,11,0,9.92,400,0,5583,1
3,6,0,11.83,400,0,5510,1
10,42,1,8.92,200,0,5499,2
4,15,0,8.84,600,0,4238,1
9,17,0,12.84,200,0,4080,2
6,17,0,9.95,400,1,5846,5
4,21,0,7.79,400,0,5999,1
7,20,0,10.16,1600,1,4760,4
2,18,0,6.28,2000,1,4933,2
6,12,0,12.79,800,0,4868,1
2,8,0,7.98,800,1,4988,2
6,21,0,9.19,800,0,5604,1
5,19,0,8.73,2000,1,6209,1
5,22,0,8.44,200,0,5611,2
1,3,0,11.63,600,0,6225,1
4,14,0,9.14,200,0,4848,1
5,19,0,8.73,400,0,4696,1
4,10,0,10.45,2000,1,4721,2
5,18,0,8.92,1200,1,4680,2
5,16,0,9.36,1000,0,4577,1
3,3,0,19.58,600,0,5867,1
6,17,0,10.35,800,1,5366,2
6,14,0,11.1,600,0,5882,3
4,17,0,8.19,400,1,4123,2
9,15,0,13.85,1000,0,4392,3
4,13,0,9.14,600,0,5270,2
6,21,0,9.19,400,1,6205,4
7,16,0,10.94,800,1,5768,3
2,8,0,7.98,200,0,5270,3
4,9,0,11.93,600,0,4647,2
8,21,0,10.69,800,1,5986,2
15,37,1,11.83,400,1,5507,1
8,15,0,12.8,2000,1,4709,4
5,11,0,11.36,1000,0,4945,2
6,12,0,12.13,800,0,4919,4
5,14,0,10.35,800,1,4522,1
4,11,0,9.92,200,0,4708,1
4,19,0,8.04,800,1,5834,1
5,14,0,9.97,400,1,5728,2
4,7,0,13.01,1600,1,6159,2
5,19,0,8.73,1000,0,4795,1
4,18,0,8.19,1200,1,4635,2
5,11,0,12.03,900,1,4962,3
2,10,0,7.29,600,0,5441,3
4,13,0,9.14,600,0,4912,7
0,3,0,0.15,800,1,5783,1
4,21,1,7.79,2000,1,5614,4
3,6,0,11.83,800,1,5638,3
5,16,0,9.36,1200,1,4348,2
6,17,0,10.05,800,0,4702,3
7,20,0,10.16,1600,1,4299,1
7,14,0,12.23,1600,1,5096,5
6,19,0,9.57,1000,0,5761,2
6,20,0,9.37,600,0,5256,1
0,2,0,0.1,800,0,6204,1
14,43,1,10.05,1600,1,5709,1
4,17,0,8.19,800,1,5795,1
7,18,0,10.56,800,0,4546,2
4,19,0,7.9,1200,1,6007,1
3,9,1,10.75,800,1,5943,2
6,21,0,9.37,200,0,4520,2
6,22,0,8.87,400,1,5856,2
3,18,0,7.16,600,0,4869,2
7,25,0,9.3,1600,1,4739,1
7,19,0,10.4,200,0,4776,2
6,18,0,9.79,400,0,6203,2
5,16,0,9.36,1000,0,5638,2
6,16,0,10.35,800,1,5635,1
2,9,0,7.59,2000,1,4563,1
3,13,0,7.93,800,0,6238,3
7,13,0,12.78,400,1,4266,1
6,14,0,11.1,600,0,6119,1
7,15,0,11.75,600,0,4875,3
7,16,0,11.34,2000,1,5880,2
3,16,0,7.39,1000,0,5392,1
6,14,0,11.1,2000,1,5017,2
7,18,0,10.98,400,0,5910,1
6,8,0,17.52,200,0,5931,2
2,2,0,19.53,1200,1,4692,1
4,17,0,8.19,1000,0,4910,5
5,19,0,8.73,1600,1,4086,1
8,18,0,11.91,200,0,4763,4
5,18,0,8.92,2000,1,4104,1
4,17,0,8.19,800,0,4619,1
5,15,0,9.97,1600,1,5835,1
4,19,0,7.9,600,0,5266,1
3,22,0,6.88,1600,1,5775,1
4,13,0,9.14,1200,1,6177,1
4,12,0,9.5,400,1,5285,1
6,19,0,9.57,1200,1,4700,4
3,4,0,15.68,200,0,5119,3
7,18,0,10.67,800,0,4517,2
2,6,0,9.2,600,0,5022,3
3,8,0,9.95,600,0,6056,2
5,17,0,9.12,2000,1,4704,2
2,11,0,7.29,400,1,4976,2
10,39,1,8.82,800,1,5371,1
5,17,0,9.12,800,1,4720,1
5,12,0,10.81,2000,1,5727,1
6,15,0,10.7,1200,1,5177,1
19,51,1,10.97,600,0,6234,3
4,12,0,9.92,800,1,5178,1
12,42,1,9.46,400,1,5351,3
7,14,0,12.23,1200,1,5646,1
3,7,0,11.83,1600,1,5532,1
5,9,0,12.86,1200,1,5849,1
2,4,0,11.73,400,0,4902,1
8,16,0,12.33,1200,1,5006,2
11,34,1,10.17,1000,0,4740,2
8,13,0,14,1600,1,5140,1
2,4,0,11.73,1000,0,5374,2
5,20,0,8.73,1200,1,4124,2
2,8,0,7.98,600,0,6203,2
7,14,0,12.23,2000,1,5848,1
6,20,0,9.37,1600,1,5890,2
2,13,0,6.86,1000,0,4808,1
5,17,0,8.97,800,0,5980,2
4,9,0,11.1,400,1,5394,4
6,21,0,9.09,1200,1,4145,1
2,5,0,10.2,400,0,5085,1
8,16,0,12.33,800,1,4900,2
7,14,0,12.23,2000,1,4923,2
3,9,0,9.35,1000,0,5894,1
9,32,0,9.76,800,1,4179,3
7,18,0,10.67,1200,1,4998,1
6,13,0,11.57,1600,1,4200,1
5,21,0,7.92,400,0,5629,1
4,14,0,8.84,800,0,5026,3
8,21,0,10.45,600,0,4103,2
1,2,0,11.63,1000,0,4799,2
6,11,0,12.79,400,0,5622,1
5,13,0,10.35,400,1,5039,3
3,13,0,7.93,1000,0,5806,5
4,11,0,9.92,2000,1,5664,1
9,19,0,12.42,800,0,5929,2
2,18,0,6.4,1000,0,5032,1
5,14,0,9.97,1200,1,4821,1
2,6,0,10.2,800,1,6126,2
5,11,0,11.36,600,0,5094,2
5,13,0,10.35,1200,1,4336,2
9,16,0,13.31,2000,1,4175,2
6,13,0,11.57,1200,1,5544,1
2,13,0,6.71,1200,1,4886,1
2,3,0,14.31,800,1,4250,2
7,18,0,10.67,2000,1,5503,1
9,27,1,9.94,2000,1,5520,4
3,9,0,9.35,400,1,4281,1
3,5,0,13.36,1000,0,4460,1
6,24,1,9.03,2000,1,5666,2
5,19,0,8.1,800,1,5524,2
0,5,0,0.25,400,0,4816,1
7,15,0,11.75,600,0,5043,1
7,19,0,10.4,800,1,5247,3
5,19,0,8.73,1000,0,5337,4
4,11,0,9.92,800,0,5652,1
7,25,0,9.58,1000,0,4324,6
2,12,1,7.29,800,1,5727,2
5,23,0,8.21,400,1,5076,2
7,17,0,10.98,1000,0,6178,2
5,20,0,8.58,600,0,5018,3
2,2,0,19.53,600,0,6152,1
3,6,0,11.83,800,0,5399,1
2,7,0,8.5,200,0,6130,2
0,3,0,0.1,800,0,4748,2
7,21,0,9.42,400,0,5867,3
6,16,0,10.35,1200,1,4138,1
4,13,0,9.5,200,0,5750,3
4,18,0,8.04,1600,1,4619,2
5,24,1,8.32,200,0,6038,2
2,6,0,9.2,400,0,5326,1
4,14,0,8.84,400,1,4567,2
2,4,0,11.73,2000,1,4357,2
5,11,0,11.36,800,1,5714,1
3,10,0,8.87,1600,1,6053,3
3,10,1,9.95,800,0,6143,1
4,19,0,7.9,1600,1,4791,1
9,20,0,12.06,400,1,5938,2
6,15,0,10.7,1600,1,5116,3
2,17,0,6.4,400,1,5981,1
1,9,0,5.84,2000,1,4548,2
5,21,0,8.44,1000,0,4645,1
6,13,0,11.57,200,0,4637,1
6,19,0,9.57,600,0,5075,3
4,10,0,10.45,600,0,5878,1
2,14,0,6.59,400,1,5636,2
7,16,0,11.34,1000,0,6222,1
3,8,0,10.75,800,0,4830,4
6,15,0,11.1,800,1,5253,1
8,15,0,12.8,400,1,5608,1
13,44,1,10.75,800,0,5260,2
5,21,0,8.58,1600,1,5733,2
5,15,1,10.35,400,0,4992,3
2,12,0,6.86,1600,1,5011,1
5,13,0,10.81,800,0,5511,3
6,21,0,9.37,800,0,5559,1
7,18,0,10.67,400,1,4211,2
4,12,0,9.2,2000,1,5507,1
3,16,0,7.54,1200,1,4360,1
1,6,0,6.57,1200,1,6106,1
5,10,0,12.03,2000,1,4212,1
2,7,0,8.5,200,0,4937,1
3,9,0,9.35,400,1,6053,1
6,20,0,9.37,1200,1,6209,1
8,17,0,11.35,1600,1,5282,2
4,11,0,9.92,400,1,6152,1
7,15,0,12.23,1200,1,4900,2
5,13,0,10.35,2000,1,4570,1
2,11,0,7.05,1600,1,5907,2
4,13,0,9.14,1000,0,4587,2
7,14,0,12.23,400,0,5256,2
3,14,0,7.71,400,1,4959,2
6,17,0,10.05,1200,1,4795,4
6,14,0,11.57,600,0,6117,1
6,22,0,9.19,800,0,6157,2
7,19,0,10.67,800,1,6289,2
6,17,0,10.05,1200,1,4914,1
2,7,0,9.2,800,0,6141,1
9,20,0,11.73,200,0,6192,1
4,17,1,8.59,2000,1,5626,4
7,19,0,10.4,1600,1,4315,5
4,20,0,7.79,400,1,4567,2
