qHardWords,qLength,hasMedia,qDaleChall,Value,Round,Show,aLength
3,20,0,6.34,400,1,4629,4
2,4,0,14.31,400,0,4631,1
5,17,0,9.36,400,0,4621,2
6,13,0,11.57,400,0,4611,2
2,19,0,5.78,400,0,4630,3
5,12,0,10.81,400,0,4638,1
2,6,0,9.2,400,0,4647,1
2,7,0,8.5,600,0,5541,1
2,9,0,7.59,600,0,5544,2
3,15,0,7.54,600,0,5561,2
3,9,0,9.35,600,0,5564,2
2,16,0,6.49,600,0,5590,1
4,14,0,8.84,600,0,5546,1
6,12,0,12.13,600,0,5539,2
4,14,0,9.14,600,0,5555,2
9,16,0,13.85,600,0,5577,1
1,12,0,5.55,600,0,5565,2
4,10,0,10.45,600,0,5551,2
2,13,1,6.86,600,0,5567,2
3,18,0,7.93,600,0,5549,1
2,16,0,6.49,600,0,5590,1
8,18,0,11.91,600,0,5555,2
4,14,0,8.84,600,0,5546,1
5,17,0,9.12,600,0,5566,1
5,22,0,8.32,400,1,4980,1
3,5,0,13.36,400,1,4971,1
7,14,0,12.23,400,0,4974,5
9,22,0,11.19,400,1,4969,1
6,16,0,10.35,400,1,4954,3
7,19,0,10.4,400,0,4978,3
7,15,0,11.88,400,1,4952,2
9,32,1,9.26,400,0,4962,2
6,17,0,10.05,400,0,4965,2
6,17,0,10.05,400,0,4946,2
8,19,0,11.35,400,0,4956,2
5,14,0,10.35,400,1,4948,2
3,16,0,7.39,400,0,4962,2
1,8,0,5.81,400,1,4949,2
6,13,0,11.57,400,1,4973,2
5,16,0,9.64,400,0,4973,2
5,13,0,10.35,400,1,4969,1
5,17,0,9.12,400,1,4950,1
9,17,0,12.84,400,0,4979,3
5,12,0,10.81,400,1,4952,1
4,17,0,8.19,400,1,4964,1
2,12,0,7.05,400,0,4949,2
1,4,0,7.78,400,1,4966,5
4,9,0,11.1,400,1,4973,4
5,15,0,9.64,600,0,4102,2
6,11,0,12.79,600,0,4081,2
5,15,0,9.64,600,0,4080,2
3,16,0,7.39,600,0,4096,1
5,15,0,9.64,600,0,4106,2
3,19,0,7.07,600,0,4102,2
6,15,0,11.1,600,0,4093,1
5,21,0,7.92,200,0,5584,2
4,13,0,9.14,200,0,5566,1
8,12,0,14.76,200,0,5542,1
5,15,0,9.97,200,0,5539,3
9,20,0,11.73,200,0,5589,1
4,17,0,8.19,200,0,5594,2
5,18,0,8.92,200,0,5554,2
6,12,0,12.13,200,0,5555,3
2,7,0,8.5,200,0,5571,2
7,21,0,9.94,200,0,5545,2
2,2,0,19.53,200,0,5564,1
2,8,0,7.98,200,0,5546,3
1,9,0,6.01,200,0,5595,2
0,2,0,0.1,200,0,5565,1
7,17,0,10.98,200,0,5550,4
8,16,0,12.33,200,0,5591,1
3,12,0,8.18,200,0,5547,2
4,18,0,8.04,200,0,5544,2
3,10,0,8.62,1000,0,4880,5
6,15,0,10.32,1000,0,4879,2
7,19,0,10.98,1000,0,4891,2
5,14,0,10.35,1000,0,4914,1
4,13,0,9.5,1000,0,4897,1
9,20,0,12.06,1000,0,4902,2
2,4,0,11.73,1000,0,4885,1
4,13,0,9.14,1000,0,4901,3
13,37,1,10.68,1000,0,4899,1
5,15,0,9.64,1000,0,4862,2
8,17,0,11.49,1000,0,4863,2
9,18,0,12.42,1000,0,4893,2
4,8,0,11.93,1000,0,4862,1
5,20,0,8.58,1000,0,4883,1
3,22,0,6.88,1000,0,4917,2
4,5,0,16.52,1000,0,4862,2
3,10,0,8.87,1000,0,4875,6
7,11,0,14.23,1000,0,4896,1
2,9,0,7.59,1000,0,4876,1
2,4,0,11.73,200,0,5347,2
6,13,0,11.57,200,0,5293,2
5,10,0,12.03,200,0,5341,1
6,17,0,10.7,200,0,5324,1
1,9,0,5.84,200,0,5294,1
5,6,0,19.67,200,0,5347,1
0,2,0,0.1,200,0,5312,2
7,19,0,10.67,200,0,5337,1
5,20,0,8.58,200,0,5347,3
9,17,0,12.84,200,0,5334,1
5,17,0,9.36,200,0,5303,2
4,21,0,7.69,200,0,5314,2
1,14,0,5.46,200,0,5309,1
7,12,0,13.44,200,0,5326,1
4,17,0,8.19,200,0,5289,2
4,18,0,8.19,200,0,5316,4
6,10,0,13.61,200,0,5299,1
8,23,1,10.17,200,0,5300,3
3,9,0,9.35,800,1,5217,3
5,15,0,9.64,800,1,5177,2
5,20,0,8.58,800,0,5180,1
9,39,1,8.48,800,0,5219,2
6,14,0,11.57,800,0,5175,1
4,15,0,8.84,800,0,5199,5
1,16,0,5.42,800,0,5172,1
4,20,0,7.79,800,1,5208,2
8,14,0,13.35,800,0,5206,1
2,11,0,7.05,800,1,5186,1
5,9,0,15.26,800,1,5223,1
8,14,0,14,800,0,5188,2
5,10,0,12.03,800,1,5173,2
6,16,0,10.35,800,1,5223,2
6,18,0,9.79,800,1,5219,2
4,20,0,7.9,800,0,5209,1
4,13,0,9.14,800,1,5212,1
3,11,1,9.35,800,1,5195,2
4,13,0,9.14,800,0,5184,1
3,9,0,9.35,800,1,5179,1
8,22,0,10.47,800,0,5226,2
5,18,1,9.36,800,0,5219,2
7,22,0,9.75,800,1,5203,2
8,19,0,11.23,800,1,5191,1
6,38,1,7.33,800,1,5197,2
5,21,0,7.92,800,1,5187,2
3,17,0,7.39,800,1,5191,1
3,23,0,6.88,800,1,5228,2
4,15,0,8.59,800,1,5185,2
7,18,0,10.67,800,1,5216,2
6,18,0,9.79,800,0,5185,2
8,20,0,10.94,800,1,5184,2
4,14,0,8.84,800,0,5177,1
3,15,1,7.71,200,0,5041,3
8,19,0,11.23,200,0,5041,2
4,19,0,8.04,200,0,4990,5
3,16,0,7.54,200,0,4991,1
4,19,0,7.9,200,0,5021,2
5,23,0,8.21,200,0,4989,1
7,16,0,11.75,200,1,4987,4
5,12,0,10.81,200,0,5014,1
10,15,0,14.91,200,0,5001,1
4,13,0,9.14,200,0,5009,1
6,12,0,12.13,200,0,5018,1
3,17,0,7.27,200,0,4997,1
8,16,0,12.33,200,0,5005,1
8,19,0,11.55,200,0,5028,1
1,3,0,9.05,200,0,5038,3
6,15,0,10.7,200,0,5023,2
1,4,0,7.78,200,0,4988,1
5,18,0,8.92,200,0,5013,1
3,10,0,8.87,400,0,6237,2
4,14,0,8.5,400,1,6244,2
5,12,0,10.81,400,0,6194,2
5,18,0,8.32,400,1,6196,1
6,23,0,8.9,400,1,6210,2
3,13,0,7.93,400,0,6205,1
3,21,0,6.93,400,0,6245,1
3,8,0,9.95,400,0,6231,1
4,22,0,7.69,400,1,6203,5
5,16,0,9.36,400,0,6232,2
2,4,0,14.31,400,0,6197,1
6,15,1,11.57,400,0,6204,2
8,17,0,11.91,400,1,6240,2
1,9,0,5.84,400,0,6223,4
3,12,0,8.18,400,1,6218,1
2,6,0,9.2,400,1,6202,2
5,22,0,8.32,400,1,6221,2
6,15,0,11.1,400,0,6224,3
5,12,0,10.81,400,1,6236,2
3,9,0,9.35,400,0,6206,2
4,13,0,9.14,400,0,6216,1
6,16,0,10.35,400,1,6232,1
4,16,0,8.38,400,0,6214,7
6,20,0,8.87,400,1,6207,2
6,14,0,11.1,400,0,6233,1
3,10,0,9.35,400,0,6208,1
4,7,0,14.46,400,0,6212,2
0,3,0,0.15,400,1,6246,1
0,5,0,0.25,400,0,6236,3
4,22,0,7.6,400,0,6198,1
7,11,0,15.19,400,0,6230,5
3,21,0,6.93,1000,0,4787,1
6,16,0,10.35,1000,0,4784,1
8,17,0,11.91,1000,0,4774,2
4,11,0,9.92,1000,0,4738,2
6,15,0,10.7,1000,0,4768,1
4,11,0,10.2,1000,0,4749,2
5,13,0,10.35,1000,0,4736,3
8,16,0,12.43,1000,0,4767,1
4,18,0,8.04,1000,0,4723,1
5,13,0,10.81,1000,0,4751,3
8,13,0,14,1000,0,4781,5
8,17,0,11.91,1000,0,4782,1
5,17,0,9.36,1000,0,4754,2
4,12,0,9.5,1000,0,4771,1
6,13,0,12.13,1000,0,4754,3
4,10,0,10.45,1000,0,4747,2
7,18,0,10.67,1000,0,4751,4
4,12,0,9.5,1000,0,4749,2
3,12,0,8.18,1000,0,4731,4
7,17,0,10.56,200,0,4909,2
13,39,1,10.52,200,0,4903,1
2,3,0,14.31,200,0,4907,1
4,9,0,11.93,200,0,4856,3
6,11,0,12.79,200,0,4897,2
4,22,0,7.16,200,0,4898,4
4,15,0,8.22,200,0,4875,1
4,7,0,14.46,200,0,4911,3
7,11,0,14.23,200,0,4891,6
12,46,1,9.37,200,0,4913,2
6,17,0,10.05,200,0,4908,1
3,4,0,15.68,200,0,4873,3
3,20,0,6.5,200,0,4918,2
7,15,0,12.23,200,0,4909,1
1,3,0,9.05,200,0,4870,2
13,39,1,10.52,200,0,4903,1
6,17,0,10.05,200,0,4893,5
4,13,0,9.14,200,0,4869,4
5,19,0,8.92,200,0,4893,2
3,5,0,13.36,1600,1,4578,3
5,14,0,9.97,1600,1,4572,1
3,6,0,13.36,1600,1,4570,1
2,17,0,6.34,1600,1,4589,2
5,11,0,11.36,1600,1,4594,1
2,13,1,7.98,1600,1,4586,2
6,11,0,12.79,1600,1,4598,2
9,16,0,13.31,1600,1,4610,1
9,18,0,12.42,1600,1,4603,2
2,13,1,6.86,1600,1,4601,3
3,18,1,7.27,1600,1,4604,3
3,7,0,10.75,1600,1,4598,1
5,23,0,8.21,1600,1,4596,2
10,27,1,11.07,1600,1,4572,3
3,7,0,11.83,1600,1,4597,2
6,19,0,9.35,1600,1,4277,1
3,14,0,7.71,1600,1,4325,2
8,16,0,12.33,1600,1,4299,2
6,22,0,9.03,1600,1,4276,3
3,11,0,8.49,1600,1,4278,2
3,9,0,9.95,1600,1,4281,1
4,16,0,8.38,1600,1,4270,4
7,17,0,10.98,1600,1,4331,1
3,9,0,9.12,1600,1,4317,4
7,21,0,9.42,1600,1,4319,2
2,7,0,8.5,1600,1,4281,1
1,3,0,9.05,1600,1,4278,2
3,3,0,19.58,1600,1,4275,1
3,5,0,13.36,1600,1,4273,1
3,17,0,7.27,1600,1,4295,1
4,15,0,8.59,1200,1,5465,4
10,36,1,9.36,1200,1,5457,6
3,10,0,8.62,1200,1,5475,2
0,5,0,0.15,1200,1,5481,1
7,20,0,10.16,1200,1,5467,1
3,8,0,9.95,1200,1,5433,1
4,15,0,8.59,1200,1,5431,2
5,15,0,9.64,1200,1,5447,1
5,14,0,9.97,1200,1,5445,1
11,19,0,13.72,1200,1,5438,1
16,44,1,10.94,1200,1,5454,5
3,16,0,6.99,1200,1,5460,2
10,41,1,8.82,1200,1,5460,3
7,17,0,11.34,1200,1,5427,3
8,18,0,11.55,1200,1,5442,4
2,11,0,7.05,400,0,4218,1
4,17,0,8.19,400,1,4259,2
3,13,0,7.6,400,1,4257,1
7,15,0,12.23,400,1,4258,1
5,11,0,11.36,400,1,4233,1
6,9,0,14.61,400,0,4247,2
5,22,0,7.77,400,1,4259,2
8,17,0,11.91,400,1,4249,1
3,18,0,7.16,400,1,4260,1
6,18,0,9.79,400,1,4232,2
8,19,0,11.55,400,1,4221,2
2,10,0,7.04,400,0,4255,3
4,10,0,11.1,400,1,4220,3
5,15,0,9.64,400,0,4258,1
4,19,0,7.9,400,1,4247,2
4,13,0,9.5,400,1,4244,3
0,1,0,0.05,400,1,4240,3
6,12,0,12.13,400,1,4247,2
4,10,0,11.1,400,1,4220,3
6,20,0,9.37,400,1,4223,2
3,9,0,9.35,400,0,4219,1
7,18,0,10.67,400,0,4254,1
1,12,0,5.62,400,1,4238,2
5,19,0,8.73,400,0,4241,2
3,24,0,6.84,400,0,4241,2
2,18,0,6.28,400,1,4232,1
8,17,0,11.91,400,1,4249,1
8,21,0,10.69,600,0,4555,2
4,13,0,9.14,600,0,4526,1
4,18,0,8.04,600,0,4569,1
6,17,0,10.35,600,0,4551,2
5,17,0,9.12,600,0,4562,2
4,12,1,10.45,600,0,4547,4
6,14,0,11.1,600,0,4574,6
6,14,0,11.1,600,0,4575,3
6,16,0,10.7,600,0,4523,1
3,10,0,9.35,600,0,4584,3
7,19,0,10.4,600,0,4578,1
5,13,0,10.35,600,0,4544,2
7,18,0,10.67,600,0,4540,1
1,24,0,1.83,600,0,4559,1
6,20,0,9.37,600,0,4582,9
2,13,0,6.71,600,0,4540,1
3,6,1,13.36,600,0,4546,3
4,17,0,8.19,600,0,4557,2
5,18,0,8.92,600,0,4548,1
3,14,0,7.71,200,0,4769,2
8,16,0,12.33,200,0,4739,1
4,11,0,10.45,200,0,4781,1
3,7,0,11.83,200,0,4752,2
8,41,1,7.9,200,0,4731,2
7,16,0,11.34,100,1,4770,2
1,3,0,9.05,200,0,4756,2
3,7,0,11.83,200,0,4752,2
7,16,0,11.34,200,0,4730,2
4,16,0,8.38,200,0,4737,1
4,9,0,11.1,200,0,4754,3
3,24,0,6.8,200,0,4739,2
4,20,0,7.9,200,0,4770,1
6,16,0,10.7,200,0,4752,1
4,13,0,9.14,200,0,4788,1
5,10,0,12.03,200,0,4764,2
3,5,0,15.68,200,0,4770,2
3,12,0,8.18,200,0,4729,1
7,21,0,9.94,200,0,4788,3
4,13,0,9.14,200,0,4621,1
7,13,0,12.78,200,0,4651,2
5,13,0,10.35,200,0,4648,2
5,16,0,9.36,200,0,4611,2
4,13,0,9.14,200,0,4596,4
6,13,0,11.57,200,0,4646,1
6,16,0,10.35,200,0,4608,1
8,39,1,8.48,200,0,4588,2
5,16,1,9.97,200,0,4646,2
8,16,0,12.33,200,0,4612,1
10,36,1,10.06,200,0,4647,2
5,21,0,8.44,200,0,4654,2
4,15,0,8.59,200,0,4594,2
4,19,1,8.19,200,0,4628,2
6,20,0,8.87,200,0,4619,2
2,19,0,5.77,200,0,4645,4
5,21,0,8.44,200,0,4654,2
5,8,0,13.7,200,0,4649,2
5,20,0,8.58,200,0,4631,1
4,13,0,9.14,200,0,4650,2
7,15,0,11.75,800,1,5806,2
8,22,0,10.69,800,1,5786,1
5,13,0,10.35,800,1,5777,2
5,17,0,9.36,800,0,5783,4
0,13,0,0.64,800,1,5767,3
6,7,0,17.52,800,1,5778,3
7,16,0,11.75,800,0,5774,3
10,20,0,12.52,800,0,5765,2
4,11,0,9.92,800,0,5784,3
6,21,0,9.19,800,1,5773,1
6,19,0,9.35,800,1,5760,2
6,18,0,9.79,800,0,5762,2
5,18,0,8.92,800,1,5766,6
5,11,0,11.36,800,1,5781,2
2,14,0,6.59,800,0,5798,3
3,17,0,7.39,800,0,5790,2
7,18,0,11.34,800,0,5757,1
6,15,0,10.7,800,1,5756,1
6,15,0,10.7,800,1,5804,2
6,15,0,10.7,800,1,5760,2
8,19,0,11.91,800,1,5783,1
6,18,0,10.05,800,1,5772,3
7,16,0,11.34,800,0,5790,2
7,16,0,11.34,800,0,5790,2
4,17,0,8.19,800,0,5789,2
5,25,0,8.03,800,0,5769,2
6,19,1,11.57,800,0,5782,3
5,13,0,10.35,800,0,5785,1
6,22,0,8.5,800,0,5781,2
4,14,0,8.84,800,1,5775,3
4,12,0,9.5,1000,0,5051,1
7,13,0,12.46,1000,0,5035,3
2,7,0,8.5,1000,0,5064,1
7,16,0,11.75,1000,0,5006,5
5,20,1,8.92,1000,0,5026,1
5,15,0,9.64,1000,0,5031,3
3,18,0,7.16,1000,0,5006,2
2,9,1,8.5,1000,0,5027,2
1,15,0,5.43,1000,0,5010,1
4,11,0,9.92,1000,0,5055,3
2,18,0,6.4,1000,0,5032,1
3,12,1,8.87,1000,0,5030,2
1,3,0,9.05,1000,0,5067,3
6,17,0,10.05,1000,0,5002,3
5,16,0,9.36,1000,0,5039,1
5,18,0,8.92,1000,0,5007,2
8,16,0,12.33,1000,0,5027,2
5,22,0,8.32,1000,0,5001,2
1,2,0,11.63,1000,0,5021,2
7,20,0,9.66,1000,0,5029,1
9,17,0,12.84,1000,0,4085,2
4,4,0,19.62,1000,0,4086,1
6,16,0,10.35,1000,0,4078,1
4,20,1,8.38,1000,0,4082,2
1,11,0,5.62,1000,0,4081,1
4,8,0,11.93,1000,0,4104,1
5,11,0,11.36,1000,0,4124,2
3,12,1,8.87,2000,1,5882,3
9,18,0,12.84,2000,1,5903,2
9,43,1,8.25,2000,1,5874,1
2,5,0,10.2,2000,1,5848,1
7,16,0,11.34,2000,1,5905,2
5,16,0,9.64,2000,1,5903,1
8,16,0,12.8,2000,1,5857,3
8,21,0,10.69,2000,1,5859,2
8,18,1,11.91,2000,1,5897,1
9,19,0,12.06,2000,1,5907,2
4,12,0,9.5,2000,1,5875,2
3,9,0,9.12,2000,1,5874,2
7,21,0,10.16,2000,1,5885,2
5,21,0,8.44,2000,1,5876,1
3,15,0,7.71,2000,1,5868,1
4,21,1,7.79,2000,1,5894,1
5,22,0,7.77,800,1,5498,3
5,12,0,11.36,800,1,5505,2
10,46,1,8.37,800,0,5541,2
6,12,0,12.13,800,1,5517,2
7,18,0,10.67,800,0,5540,2
2,12,0,6.86,800,1,5502,2
4,18,0,8.04,800,0,5509,1
1,12,1,5.61,800,0,5532,3
1,2,0,11.63,800,1,5529,1
4,14,0,8.84,800,0,5526,4
13,46,1,9.98,800,1,5526,1
5,22,0,7.77,800,1,5498,3
3,11,0,8.49,800,0,5517,9
4,21,0,7.69,800,1,5531,1
6,18,0,10.05,800,1,5522,1
6,19,0,9.57,800,1,5542,2
4,21,0,7.69,800,1,5531,1
5,11,0,11.36,800,1,5521,2
6,15,0,10.7,800,0,5504,2
2,8,0,7.78,800,0,5535,3
6,11,0,12.79,800,0,5499,3
4,13,0,9.14,800,0,5530,2
4,17,1,8.59,800,1,5544,1
5,14,0,10.35,800,1,5539,1
5,11,0,11.36,800,0,5542,4
5,12,0,10.81,800,1,5513,1
8,21,0,10.94,800,0,5515,2
4,12,0,9.2,800,1,5529,1
6,33,1,7.62,800,0,5497,2
6,21,0,9.19,600,0,5120,2
6,16,0,10.35,600,0,5122,5
4,16,0,8.38,600,0,5159,1
7,14,0,11.88,600,0,5154,3
4,19,0,7.9,600,0,5146,1
5,21,0,8.58,600,0,5116,2
6,12,0,12.13,600,0,5119,2
5,21,0,8.08,600,0,5140,1
5,13,0,10.35,600,0,5155,2
2,9,1,8.5,600,0,5112,2
3,11,0,8.49,600,0,5131,4
3,19,0,7.07,600,0,5151,1
4,10,0,10.45,600,0,5136,1
8,19,0,11.91,600,0,5114,2
4,24,0,6.86,600,0,5128,2
4,15,0,8.59,600,0,5162,1
6,23,0,8.9,800,1,5092,3
7,15,0,12.23,800,1,5101,3
3,16,0,6.99,800,1,5074,1
4,16,0,8.38,800,0,5062,2
4,22,0,7.69,800,1,5066,2
5,19,0,8.73,800,0,5091,1
4,13,0,9.14,800,1,5095,2
2,5,0,11.73,800,0,5081,2
3,11,0,8.87,800,1,5065,2
5,24,0,7.64,800,1,5060,2
3,17,0,7.27,800,1,5064,1
8,19,0,11.55,700,1,5073,1
5,13,0,10.35,800,1,5111,1
7,18,0,10.67,800,1,5094,1
8,13,0,14,800,0,5084,1
2,11,0,7.05,800,1,5107,2
9,18,0,12.84,800,1,5076,2
5,18,0,8.92,800,1,5070,2
8,14,0,13.35,800,0,5065,1
1,4,0,7.78,800,0,5094,1
4,12,1,9.92,800,0,5068,5
10,17,0,14.3,800,0,5060,4
1,4,0,7.78,800,0,5085,1
4,14,0,8.84,800,1,5079,6
4,12,0,9.5,800,1,5063,2
8,15,0,12.8,800,1,5109,2
2,3,0,14.31,800,1,5112,1
8,21,0,10.69,800,0,5097,2
9,16,0,13.31,800,1,5099,2
8,15,0,12.8,800,0,5091,1
4,12,0,9.5,800,1,5089,2
2,11,0,7.05,800,1,4343,1
6,14,0,11.1,800,0,4303,2
6,13,0,11.57,800,0,4331,1
6,16,0,10.35,800,1,4344,2
6,13,0,11.57,800,0,4323,1
5,16,0,9.64,800,1,4333,1
4,9,0,11.1,800,0,4313,2
7,12,0,13.44,800,1,4327,3
1,6,0,6.57,800,0,4313,2
8,18,0,11.1,800,1,4303,2
4,20,0,7.79,800,0,4308,3
4,11,0,9.92,800,0,4344,4
2,9,0,7.98,800,0,4310,3
6,18,0,9.79,800,1,4337,3
1,1,0,19.48,800,1,4309,1
3,18,0,7.16,800,0,4321,1
6,13,0,11.57,800,1,4350,1
3,18,0,7.27,800,1,4333,2
7,30,0,8.89,800,0,4303,1
5,13,0,10.81,800,0,4352,1
3,12,0,8.18,800,0,4325,2
4,7,0,13.01,800,0,4351,4
5,18,0,8.92,800,0,4347,1
2,11,0,7.05,800,0,4341,1
1,13,0,5.55,800,1,4342,2
5,16,0,9.64,800,0,4339,3
7,14,0,12.23,800,0,4304,2
4,11,0,9.92,800,0,4350,1
6,14,0,11.1,800,0,4329,3
4,11,0,9.92,400,0,4902,2
6,19,0,9.79,400,1,4880,1
5,30,1,7.23,400,1,4866,2
5,16,0,9.36,400,0,4873,2
5,16,0,9.36,400,0,4904,1
5,18,0,8.92,400,1,4900,1
2,7,0,8.5,400,1,4875,3
6,16,0,10.35,400,0,4868,1
8,19,0,11.1,400,1,4901,3
4,14,0,8.84,400,0,4869,1
8,16,0,12.8,400,0,4880,1
2,2,0,19.53,400,1,4886,2
1,4,0,7.78,400,0,4903,4
8,19,0,10.76,400,0,4885,1
7,19,0,10.67,400,0,4903,2
8,13,0,14,400,1,4901,1
4,10,0,10.45,400,0,4891,2
4,11,0,10.45,400,1,4868,2
5,12,0,10.81,400,0,4880,1
4,16,0,8.38,400,0,4866,2
3,5,0,13.36,400,0,4876,2
4,22,0,7.79,400,1,4888,1
9,17,0,12.84,400,0,4876,2
4,17,0,8.19,1200,1,5842,2
9,15,0,13.85,1200,1,5808,2
5,24,0,8.12,1200,1,5844,3
1,6,0,6.57,1200,1,5835,3
5,15,0,9.97,1200,1,5815,3
2,17,0,6.34,1200,1,5837,4
15,58,1,9.55,1200,1,5827,1
6,11,0,12.79,1200,1,5840,1
6,18,0,9.79,1200,1,5814,2
2,8,0,7.98,1200,1,5801,1
8,19,0,11.23,1200,1,5807,2
8,20,0,10.94,1200,1,5825,1
8,24,0,9.7,1200,1,5831,1
3,14,0,7.71,1200,1,5846,2
5,14,1,10.35,1200,1,5862,1
3,6,0,11.83,1200,1,5841,2
5,19,0,8.92,1200,1,5837,1
3,14,0,7.93,1600,1,4161,2
6,18,0,9.79,1600,1,4155,2
6,18,0,9.79,1600,1,4146,2
5,13,0,10.35,1600,1,4191,2
6,19,0,9.57,1600,1,4177,1
8,18,0,11.55,1600,1,4180,2
8,28,0,9.65,1600,1,4160,2
3,10,0,8.87,1600,1,4136,2
5,18,0,8.92,1600,1,4139,1
6,19,0,9.57,1600,1,4180,2
6,19,0,9.79,1600,1,4181,1
5,13,0,10.35,1600,1,4175,2
7,18,0,10.67,1600,1,4144,3
2,4,0,11.73,1600,1,4140,4
6,12,0,12.13,1600,1,4196,1
1,3,0,9.05,1600,1,4175,1
5,11,0,11.36,1600,1,4163,5
5,16,0,9.36,600,0,4317,2
7,19,0,10.4,600,0,4290,2
6,21,0,9.57,600,0,4284,1
7,18,0,10.67,600,0,4294,1
4,11,0,9.92,600,0,4292,3
2,8,0,7.98,600,0,4270,1
5,21,0,8.58,600,0,4286,2
4,4,0,19.62,600,0,4274,2
6,16,0,10.35,600,0,4274,2
0,1,0,0.05,600,0,4269,2
5,19,0,8.26,600,0,4330,1
6,11,0,12.79,600,0,4293,1
5,13,0,10.35,600,0,4289,2
6,16,0,10.35,600,0,4328,2
4,12,0,9.2,600,0,4318,3
9,19,0,11.98,600,0,4326,1
4,13,0,9.14,600,0,4266,2
1,17,0,5.41,600,0,4287,1
4,23,0,7.05,600,0,6183,1
5,14,0,10.35,600,0,6208,1
7,22,1,10.16,600,0,6236,3
2,6,0,10.2,600,0,6215,1
14,39,1,10.67,600,0,6195,1
2,4,0,11.73,600,0,6235,1
14,46,1,10.05,600,0,6231,1
7,21,0,9.94,600,0,6180,2
19,46,0,11.55,600,0,6197,2
5,21,0,8.58,600,0,6210,1
5,21,0,8.44,600,0,6181,1
5,19,1,9.12,600,0,6218,2
8,15,0,12.8,600,0,6179,4
7,32,1,8.06,600,0,6216,2
1,1,0,19.48,600,1,6193,1
2,9,0,7.59,600,0,6192,1
2,7,0,8.5,600,0,6223,3
3,12,0,8.18,600,0,6185,2
6,19,0,9.57,400,1,5701,2
4,14,0,9.14,400,1,5700,2
5,18,0,9.12,400,0,5709,2
11,34,1,10.17,400,1,5703,3
4,15,1,9.14,400,1,5690,1
2,4,0,11.73,400,1,5676,5
7,14,0,12.78,400,1,5714,1
11,34,1,10.17,400,1,5703,3
4,12,0,9.5,400,0,5687,1
5,13,0,10.35,400,1,5693,1
2,7,0,8.5,400,0,5715,2
6,17,0,9.63,400,1,5694,1
9,21,1,12.42,400,0,5713,2
5,21,0,8.58,400,0,5699,2
1,2,0,11.63,400,1,5690,1
8,16,0,12.33,400,0,5694,2
7,11,0,14.23,400,1,5718,2
6,15,0,10.32,400,1,5714,3
5,17,0,9.12,400,1,5694,1
7,17,0,11.34,400,0,5688,1
2,10,0,7.29,400,1,5687,1
5,15,0,9.64,400,1,5689,3
5,20,1,9.36,400,0,5715,2
3,7,0,11.83,400,0,5708,1
7,22,0,9.75,400,0,5719,1
5,15,0,9.27,400,1,5716,2
2,4,0,11.73,400,0,5701,1
3,12,1,9.35,400,1,5677,4
16,53,1,10.09,400,1,6091,2
1,5,0,7.04,400,1,6126,2
4,12,0,9.5,400,1,6127,1
8,16,0,12.8,400,1,6093,1
5,14,0,10.35,400,1,6137,2
14,34,1,11.54,400,1,6103,4
7,10,0,16.36,400,0,6097,1
5,25,0,8.03,400,0,6108,1
2,8,1,8.5,400,0,6108,4
8,17,0,11.91,400,1,6092,1
6,20,0,9.57,400,0,6119,1
6,14,0,11.57,400,1,6101,1
1,3,0,9.05,400,0,6091,1
8,17,0,12.33,400,1,6118,2
7,23,0,9.58,400,0,6117,3
3,16,0,7.39,400,1,6124,2
5,21,0,7.92,400,0,6122,3
6,17,0,10.05,400,1,6089,3
7,20,0,10.4,400,1,6138,2
5,15,0,9.97,400,0,6096,3
5,16,0,9.36,400,0,6107,1
5,15,0,9.64,400,1,6125,1
0,11,0,0.5,400,0,6116,1
6,12,0,12.13,400,0,6091,2
1,12,0,5.55,400,1,6139,2
7,16,0,11.75,400,0,6086,2
1,6,0,6.57,400,0,6131,1
5,15,0,9.97,400,0,6097,1
8,13,0,14,400,0,6085,1
4,22,0,7.16,400,0,6109,2
5,20,0,8.58,400,0,6116,1
3,8,0,9.95,1600,1,5422,1
3,18,0,6.71,1600,1,5458,2
6,17,0,10.05,1600,1,5415,2
5,19,0,8.92,1600,1,5407,3
4,18,0,8.19,1600,1,5423,1
7,15,0,12.23,1600,1,5419,1
6,16,0,10.35,1600,1,5439,3
3,13,1,8.49,1600,1,5420,2
3,16,0,7.71,1600,1,5416,2
3,14,0,7.93,1600,1,5424,1
6,15,1,11.57,1600,1,5428,1
2,2,0,19.53,1600,1,5416,2
4,10,0,10.45,1600,1,5439,1
8,28,1,9.31,1600,1,5419,1
5,18,0,9.12,1600,1,5456,3
7,17,0,10.56,1200,1,5581,3
1,8,1,6.57,1200,1,5569,3
4,13,0,9.14,1200,1,5579,1
4,14,0,8.84,1200,1,5558,2
5,15,0,9.64,1200,1,5544,3
7,16,1,11.75,1200,1,5570,5
6,18,0,9.79,1200,1,5592,2
4,14,0,8.84,1200,1,5558,2
5,13,0,10.35,1200,1,5561,7
7,12,0,13.44,1200,1,5564,2
6,13,0,11.57,1200,1,5557,2
13,49,1,9.39,1200,1,5561,2
1,8,1,6.57,1200,1,5569,3
5,19,0,8.73,1200,1,5582,3
5,10,0,12.03,1200,1,5571,1
4,14,0,8.84,1200,1,5553,1
4,15,0,8.59,2000,1,4327,2
3,15,0,7.54,2000,1,4296,1
8,15,0,12.8,2000,1,4320,3
1,4,0,7.78,2000,1,4324,2
